id,name,neighbourhood,latitude,longitude,room_type,property_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,host_is_superhost,instant_bookable
1306116348606979612,Housepitality - The City Gateway,Neighborhood highlights,39.950504,-82.9967656,Entire home/apt,Entire rental unit,85,1,7,1.45,364,f,t
1307470564448660434,Spacious 2-Bed Apt – Steps from Vibrant City Life,Neighborhood highlights,39.9844037,-83.0053851,Entire home/apt,Entire rental unit,121,2,33,3.84,347,t,f
1309571998005138321,Spacious Historic 8-Bedroom Manor in Short North -,Neighborhood highlights,39.9839998,-83.0041384,Entire home/apt,Entire home,349,1,6,1.07,341,t,t
1313057741026797620,Columbus GreenHouse-Central Location,Neighborhood highlights,39.93085757405167,-82.97881167,Entire home/apt,Entire home,181,2,19,2.12,156,t,t
1313200482461222279,Bohemian Home in Dublin,Neighborhood highlights,40.0905974,-83.1021065,Entire home/apt,Entire home,211,1,12,1.72,342,f,f
1313789680162334502,Beautiful Home with Games & Hot Tub,Neighborhood highlights,39.99270163896258,-83.00414693,Entire home/apt,Entire home,235,2,21,2.36,172,t,t
1313917832047858469,Modern Oasis I Hot Tub & Views,Neighborhood highlights,39.992413925059765,-83.0036416,Entire home/apt,Entire home,323,2,28,3.01,172,t,t
1313934276867215789,Columbus Palace w/ Rooftop Hot Tubs & Game Room,Neighborhood highlights,39.99315723640164,-83.00195079,Entire home/apt,Entire home,541,2,9,1.02,172,t,t
1318440313571436699,Madison House- Updated 4 BR 2.5 BA,Neighborhood highlights,39.964115,-82.973663,Entire home/apt,Entire condo,153,1,4,0.48,354,f,t
1321934105431016617,Private Patio|Historic Area|German Village,Neighborhood highlights,39.94534,-82.99276,Entire home/apt,Entire townhouse,149,1,55,6.4,332,t,t
1321940676189189899,Pet Friendly | Modern Touches | Walk to Bars,Neighborhood highlights,39.98475,-83.01121,Entire home/apt,Entire rental unit,141,1,31,3.72,174,t,t
1321943681754052116,OSU & Crew Stadium | Easy Walk | Great Design,Neighborhood highlights,39.98471,-83.00745,Entire home/apt,Entire rental unit,189,1,32,3.69,173,t,t
1321943764650251696,Patio | Walkable Neighborhood | Short North,Neighborhood highlights,39.98493,-83.00719,Entire home/apt,Entire rental unit,219,1,24,2.79,43,t,t
1321944179178641243,Near OSU & Arena | Walkable | Great Eats Nearby,Neighborhood highlights,39.98429,-83.0119,Entire home/apt,Entire rental unit,148,1,9,3.25,165,t,f
1321944179439820777,OSU & Crew Stadium | Easy Walk | Great Design,Neighborhood highlights,39.98616,-83.01196,Entire home/apt,Entire rental unit,119,1,37,4.27,170,t,t
1321944892911929784,Free Parking|Walkable to Cafes|Short North,Neighborhood highlights,39.98509,-83.00618,Entire home/apt,Entire rental unit,131,1,37,4.57,31,t,f
1321946408779173313,FREE Parking | Smart TV | Steps to Everything,Neighborhood highlights,39.98523,-83.0061,Entire home/apt,Entire rental unit,141,1,32,3.82,33,t,t
1321950214923357863,Balcony with Seating | Pet Friendly | Parking,Neighborhood highlights,39.98316,-83.00558,Entire home/apt,Entire rental unit,140,1,47,5.51,26,t,t
1321950215859945859,"Eat, Shop, Stroll | Walkable | Modern Comfort",Neighborhood highlights,39.98331,-83.0077,Entire home/apt,Entire rental unit,179,1,35,4.17,178,t,t
1321950215915792759,Pet Friendly | Modern Touches | Walk to Bars,Neighborhood highlights,39.98456,-83.00623,Entire home/apt,Entire rental unit,143,1,35,4.07,158,t,t
1328286285857765680,*King bed|Garage|Walking|Fenced backyard*,Neighborhood highlights,39.94475,-82.98432,Entire home/apt,Entire home,131,1,40,5.56,343,t,f
1329063818199535273,"Historic Short North: Hot Tub, BBQ, Free Parking",Neighborhood highlights,39.98401,-83.00322,Entire home/apt,Entire home,225,2,36,4.29,57,t,t
1333980693383843775,8 mins to OSU & More! / Queen BR next to Downtown!,Neighborhood highlights,39.96006230482261,-82.98361284,Private room,Private room in home,136,1,28,3.72,29,t,f
1334097286998227660,Mins to German Village & Downtown | Chic BR Stay,Neighborhood highlights,39.96003121181053,-82.9837202,Private room,Private room in home,136,1,37,4.74,26,t,f
1334122758560750272,Modern BR near OSU | Dwtn | Short North | Stadium,Neighborhood highlights,39.96019,-82.98442,Private room,Private room in home,136,1,34,4.53,26,t,f
1335498493527013169,Top Floor Apt near NCH and Downtown | Free Parking,Neighborhood highlights,39.94837279168726,-82.97301151,Entire home/apt,Entire rental unit,75,1,3,0.64,342,t,f
1343679925418708183,Campus Cottage - 3BD|1BA|Close to OSU Campus,Neighborhood highlights,39.99404304416057,-82.99700361,Entire home/apt,Entire home,116,30,1,0.26,328,t,f
1344229419178123428,Next to Downtown & close to OSU - Stylish Stay,Neighborhood highlights,39.96013927944276,-82.98344152,Private room,Private room in home,136,1,27,3.6,26,t,f
1344255673858243321,PVT BR Near OSU & Short North | Next to DT,Neighborhood highlights,39.95992623334313,-82.98471612,Private room,Private room in home,137,1,16,2.13,26,t,f
1344398795401151937,Bright Spacious 5BR Perfect for Groups or Family,Neighborhood highlights,40.0078031,-83.0003687,Entire home/apt,Entire townhouse,240,30,2,0.33,330,f,t
1344835484335168677,Near DWTN & OSU Campus - Spacious & Bright BR,Neighborhood highlights,39.96022,-82.98328,Private room,Private room in home,138,1,43,5.71,23,t,f
1344868029852321782,Explore CBUS! Mins to OSU and DT-Large & Cozy BR,Neighborhood highlights,39.95874130489147,-82.98538418,Private room,Private room in home,137,1,34,4.64,22,t,f
1344936892786201878,NEW Charming City Park 2-story/Pets OK,Neighborhood highlights,39.947366446557055,-82.99634145,Entire home/apt,Entire rental unit,109,1,35,4.57,325,t,f
1345069463709407596,4 mins to Downtown!-  Stylish & Cozy Private BD,Neighborhood highlights,39.95973518771138,-82.98403694,Private room,Private room in home,137,1,28,3.61,30,t,f
1345156572418908083,"Chic 3-BR Home, Steps to Downtown, Fully Equipped!",Neighborhood highlights,39.96009599943913,-82.98358142,Entire home/apt,Entire home,149,1,7,1.04,37,t,t
1346608876573807917,The Champion Abode,Neighborhood highlights,39.9423858,-82.9709267,Entire home/apt,Entire townhouse,108,1,4,0.54,363,f,t
1348608909231442319,Historic Gem Perfect for Groups and Long Stays,Neighborhood highlights,39.9967945,-82.999263,Entire home/apt,Entire home,241,30,2,0.33,351,f,t
1350320758557064418,Luxury Stay in the Heart of Columbus,Neighborhood highlights,39.9845232,-83.005346,Entire home/apt,Entire rental unit,126,2,24,3.14,324,t,t
1351128761444150320,The Green Door House~Great Location~ Pet Friendly,Neighborhood highlights,40.07568244755781,-83.00379574,Entire home/apt,Entire home,141,3,16,2.3,332,t,f
1351500475175563735,Northwoods Apt 8091 -2A I 2 Bed 1 Bath,Neighborhood highlights,40.13070056,-83.01992209,Entire home/apt,Entire rental unit,59,30,2,0.35,220,f,t
1351500555843322302,Northwoods Apt 8208 -3A I 2 bed 1 Bath,Neighborhood highlights,40.12955006,-83.01948902,Entire home/apt,Entire rental unit,83,30,1,0.24,240,f,t
1351500566005799820,Northwoods Apt 8241 -1A 1 bed 1 Bath,Neighborhood highlights,40.13081,-83.01939,Entire home/apt,Entire rental unit,84,30,1,0.25,201,f,t
1351500624701944975,Northwoods Apt 8241-2D I 1b ed 1 Bath,Neighborhood highlights,40.13143015124778,-83.019619,Entire home/apt,Entire rental unit,59,30,1,0.33,230,f,t
1351500628711303424,Northwoods Apt 8241-2A I 1 Bed 1bath,Neighborhood highlights,40.12911578296436,-83.0208941,Entire home/apt,Entire rental unit,59,30,2,0.38,172,f,t
1351500659734531721,Northwoods Apt 8241-3c I 1 Bed 1 Bath,Neighborhood highlights,40.12993,-83.02103,Entire home/apt,Entire rental unit,59,30,3,0.56,224,f,t
1351500759593088835,Northwoods Apt 8245-1D I 2 Bed 2 Bath,Neighborhood highlights,40.13091807199655,-83.01974925,Entire home/apt,Entire rental unit,59,30,2,0.76,210,f,t
1353303886792943919,Comfortable 3 bedroom near OSU,Neighborhood highlights,39.98921641824965,-82.99934582,Entire home/apt,Entire home,100,30,1,0.29,299,f,f
1354584812649931175,The Nook on Neil Walkable 3BR,Neighborhood highlights,39.9781598,-83.011631,Entire home/apt,Entire rental unit,148,1,4,0.76,363,f,t
1358762789025087157,Lux Townhome | Rooftop Terrace | 2-Car Att Garage,Neighborhood highlights,39.98280701972073,-83.00691724,Entire home/apt,Entire condo,251,30,2,0.54,323,t,f
1358954457432620406,Oakwood Charm | Family-Friendly 3BR Getaway,Neighborhood highlights,39.94015768810252,-82.97024074,Entire home/apt,Entire home,93,2,14,2.01,355,f,t
1365544916943891181,The Barrel House I Hot Tub I Theme Room,Neighborhood highlights,39.9427688,-82.9106191,Entire home/apt,Entire home,305,2,5,0.74,361,f,f
1367098082165619985,The Yale Townhouse 2 - 2BR,Neighborhood highlights,39.9530725,-83.0307252,Entire home/apt,Entire townhouse,86,1,14,2.32,359,f,t
1369975147376571812,Great for Traveling Workers- Mins from OSU,Neighborhood highlights,39.94717636,-82.97598021,Entire home/apt,Entire home,165,1,8,1.68,178,f,f
1371939041107594800,The Norman Rockwell House—Historic German Village,Neighborhood highlights,39.9453773,-82.9936184,Entire home/apt,Entire home,120,2,8,1.49,260,f,f
1374615017566564941,"3Bed, 1Bath w/ Fenced Backyard",Neighborhood highlights,39.94410562355115,-82.9641834,Entire home/apt,Entire townhouse,70,31,1,0.33,356,f,f
1374706201888102393,Nightingale Cottage - Near NCH!,Neighborhood highlights,39.9523084,-82.9887658,Entire home/apt,Entire home,100,1,5,0.83,350,f,f
1375008155200030791,The Cozy Cobblestone In German Village,Neighborhood highlights,39.9403113,-82.9844722,Entire home/apt,Entire home,210,2,28,4.29,327,t,t
1375239011054132006,10 Mi to Dtwn: Pet-Friendly Retreat in Columbus,Neighborhood highlights,39.9520614,-82.8614753,Entire home/apt,Entire home,160,2,7,1.24,359,f,t
1375610792851891661,Modern Comfy Rm Mins from Dwntwn,Neighborhood highlights,39.94339578703968,-82.967221,Private room,Private room in home,40,30,3,0.52,157,t,t
1376383427688683442,The Luminous Loft - Bright and Stylish Retreat,Neighborhood highlights,39.96688528,-82.96881088,Entire home/apt,Entire rental unit,134,2,1,0.37,178,f,t
1378459566990315633,Breath of Fresh Air House- 3 BR 2BA,Neighborhood highlights,39.950901,-82.961044,Entire home/apt,Entire home,128,1,7,1.18,364,f,t
1378960883870158056,Townhome|Backyard|Patio|NCH,Neighborhood highlights,39.96762917088967,-82.96768823,Entire home/apt,Entire home,129,30,2,0.4,343,t,f
1379720105053385863,Updated luxury 1 Bedroom unit with a pool and hot,Neighborhood highlights,39.9869419,-83.0328703,Entire home/apt,Entire rental unit,94,2,12,1.99,167,f,t
1379775259168761027,Townhome|German Village|Private Patio|Near OSU,Neighborhood highlights,39.9500691,-82.99197913,Entire home/apt,Entire home,81,30,1,0.33,276,t,f
1379804447020398261,Updated Flat|Columbus|OSU|NCH,Neighborhood highlights,40.05374198850501,-83.03593194,Entire home/apt,Entire rental unit,86,30,2,0.52,329,t,f
1384962899339283452,Updated 2-Bedroom with a pool and hot tub,Neighborhood highlights,39.9873323,-83.0337252,Entire home/apt,Entire rental unit,110,2,24,5.22,151,f,t
1387339980166434243,Gahanna Dreaming - 5Br 2 Ba  INTEL,Neighborhood highlights,40.0647689,-82.9145002,Entire home/apt,Entire home,212,1,8,1.36,333,f,t
1389540067281331342,The Urban Oasis - 3 BR - Great Location,Neighborhood highlights,39.9839998,-83.0041384,Entire home/apt,Entire rental unit,229,1,6,1.53,342,f,t
1392299847417234035,The Mohawk Masterpiece,Neighborhood highlights,39.9482969,-82.9933496,Entire home/apt,Entire home,270,1,10,1.72,336,f,t
1392586161415690524,Cute Columbus Getaway! Downtown Luxury Flat,Neighborhood highlights,39.9649954,-82.9745528,Entire home/apt,Entire rental unit,76,30,3,1.01,347,t,t
1394486721074743253,Wilber A - First Floor Apt|Victorian Village|OSU,Neighborhood highlights,39.97932,-83.01192,Entire home/apt,Entire rental unit,89,30,2,0.61,289,t,f
1404453537287517010,"3 bed, 2.5 bath near downtown",Neighborhood highlights,39.92937425376326,-82.99200419,Entire home/apt,Entire townhouse,72,31,1,1,301,f,f
1406001281322231228,Cozy Retreat Near Fairgrounds,Neighborhood highlights,39.99958915329471,-82.97935545,Entire home/apt,Entire home,74,1,16,7.38,107,f,f
1406581046730677235,Northwoods 124-2B I Comfy 1 Bed 1 Bath,Neighborhood highlights,40.12996,-83.0206,Entire home/apt,Entire rental unit,48,30,1,0.61,257,f,t
1406581069276091840,Northwoods 8083-2D I 2 Bed 2 Bath,Neighborhood highlights,40.127949808361855,-83.01956979,Entire home/apt,Entire rental unit,59,30,1,0.48,245,f,t
1406581125411617694,Northwoods 140-2B I Comfy 1 Bed 1 Bath,Neighborhood highlights,40.13127400995352,-83.02198411,Entire home/apt,Entire rental unit,48,30,1,0.25,258,f,t
1406581161932941059,Northwoods 8122-3B I Comfy 1 Bed 1 Bath,Neighborhood highlights,40.12825643453128,-83.02051654,Entire home/apt,Entire rental unit,48,30,1,0.27,178,f,t
1406581217610384102,Northwoods 8204 -2A I Comfy 2 Bed 1 Bth,Neighborhood highlights,40.129135831582055,-83.02065247,Entire home/apt,Entire rental unit,59,30,2,0.51,206,f,t
1406581286594564698,Northwoods 8208-2B I 2 Bed 1 Bath,Neighborhood highlights,40.13111528191504,-83.02129155,Entire home/apt,Entire rental unit,48,30,1,0.7,232,f,t
1407354953658590053,The Highline - Downtown Rooftop Escape,Neighborhood highlights,39.9596194,-82.9844784,Entire home/apt,Entire home,386,1,5,1.03,339,f,t
1416648626415707041,"Modern Retreat with Free Parking, Wifi, Pool & Gym",Neighborhood highlights,39.98385688555874,-82.99728604,Entire home/apt,Entire condo,116,2,18,4.25,290,t,f
1417478040794843552,Columbus Surfside Escape + Gym l Hot Tub l Bocce,Neighborhood highlights,39.937853,-82.9632692,Entire home/apt,Entire home,233,1,7,2.16,359,f,t
1421190359184828437,NEWLY Built LUX APT w/Parking+LNDRY+GYM+Balcony,Neighborhood highlights,39.95791497933349,-82.96829234,Entire home/apt,Entire rental unit,91,1,11,2.64,328,f,t
1421195754121848491,Fresh Built Lux APT w/GYM+On-Site Parking+Balcony,Neighborhood highlights,39.95675794942164,-82.96892304,Entire home/apt,Entire rental unit,101,1,29,7.25,322,f,t
1421197959008380579,New Built Clean APT w/On-Site Parking+GYM+Balcony,Neighborhood highlights,39.95754630770141,-82.96681809,Entire home/apt,Entire rental unit,110,1,35,8.4,338,f,t
1421244816523585883,Housepitality - The Urban Roost 2,Neighborhood highlights,39.9536986,-83.0216117,Entire home/apt,Entire townhouse,96,1,5,1.49,363,f,t
1424712913501721488,Modern Apt | Parking | Near German Village + Dtwn,Neighborhood highlights,39.94710918281839,-82.98514869,Entire home/apt,Entire rental unit,66,30,2,0.68,316,t,f
1424712915348026171,Modern Apt | Parking | Near German Village + Dtwn,Neighborhood highlights,39.94596631168676,-82.98500887,Entire home/apt,Entire rental unit,66,30,1,1,285,t,f
1426149744689637346,The Goodale Park Modern | 2-Car Garage,Neighborhood highlights,39.9749169,-83.0096159,Entire home/apt,Entire home,194,2,16,3.87,334,t,f
1435572482250349590,"Landing | Stylish 2BD, Game Room, Gym",Neighborhood highlights,40.06555347230384,-82.84438079,Entire home/apt,Entire rental unit,103,30,1,1,330,f,t
1437928647301361945,7 Min to Arena District | Work Friendly | Unit C,Neighborhood highlights,39.96299560170097,-82.97307037,Entire home/apt,Entire townhouse,86,1,16,4.66,354,f,t
1440001285718154195,Modern Loft Located near OSU Campus,Neighborhood highlights,40.0038753,-83.0085703,Entire home/apt,Entire rental unit,78,30,1,0.91,215,f,t
1440154328696145386,Vintage Comfort near OSU-Short North-CBUS Downtown,Neighborhood highlights,39.992979,-83.00124,Entire home/apt,Entire home,253,1,5,1.63,232,f,t
1440588217942148471,The Buckeye Haus,Neighborhood highlights,39.94668,-82.97059,Entire home/apt,Entire home,307,1,13,3.79,348,t,t
1443475328322463412,Cozy Modern Boho Retreat “The Perfect Pause”,Neighborhood highlights,39.90932,-83.10677,Entire home/apt,Entire home,232,1,2,2,268,f,f
1445189648796120499,2BR Urban Nook | DWTN | Free Parking  | Sleeps 4,Neighborhood highlights,39.96025,-82.9846,Private room,Private room in home,169,1,8,2.89,343,t,f
1445703592072176258,Stylish Urban Escape Next to DWTN | Cozy Pvt BR,Neighborhood highlights,39.95904,-82.9835,Private room,Private room in home,143,1,16,6.67,0,t,f
1445858592013845854,Bright Modern PVT BR mins to DT-OSU-Short North,Neighborhood highlights,39.95887,-82.98331,Private room,Private room in home,143,1,11,4.18,341,t,f
1445885355594180808,DWTN Haus | 4BR Boho Retreat Near OSU | Sleeps 8,Neighborhood highlights,39.95851,-82.98464,Entire home/apt,Entire home,206,1,3,2.25,339,t,t
1446628525864045973,Exquisite Home for Group + FirePit and Backyard!,Neighborhood highlights,39.995068,-82.997131,Entire home/apt,Entire home,180,1,3,1.45,329,f,t
1450908044430086272,Mins to OSU + Short North + King Bed,Neighborhood highlights,39.98742,-83.01097,Entire home/apt,Entire guesthouse,89,30,1,1,268,t,t
1451354589662747010,*Walk* to OSU/Short North~FREE Parking~Fire Pit,Neighborhood highlights,39.98867,-83.00948,Entire home/apt,Entire home,160,1,6,2.9,347,t,f
1451642915717792988,Hot Tub + Fire Pit • Walk to German Village,Neighborhood highlights,39.9451666,-82.9837958,Entire home/apt,Entire home,215,1,8,6.67,280,f,f
1452376144736976511,"The Haven ""Jewel"" townhome in Columbus, Ohio",Neighborhood highlights,39.9811257,-83.0140441,Entire home/apt,Entire home,218,1,30,12,316,f,f
1452847663854941816,"The Haven “Jade” Townhome in Columbus, Ohio",Neighborhood highlights,39.9812174,-83.0140756,Entire home/apt,Entire home,205,30,14,5.32,320,f,f
1460454761605802262,"Luxury Experience | Bar, Restaurant + Spa",Neighborhood highlights,39.97197,-83.00226,Private room,Room in hotel,363,1,8,4.9,171,f,t
1460455541761060061,Heart of Short North Arts District | Luxury Stay,Neighborhood highlights,39.97337,-83.00358,Private room,Room in hotel,368,1,3,1.88,157,f,t
